,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Color,Price_($),Body_Style,Claim_amount,City,Year,Month,Day
10086,Male,2595000,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Pale White,12500,Hatchback,0.0,Ventspils,2022,Dec,19
10087,Female,1060000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Overhead Camshaft,Pale White,14000,SUV,0.0,Ventspils,2022,Dec,19
10088,Male,710000,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Black,27000,Passenger,0.0,Riga,2022,Dec,19
10089,Male,650000,Race Car Help,Plymouth,Prowler,Overhead Camshaft,Pale White,16000,Hatchback,1600.0,Ventspils,2022,Dec,19
10090,Female,662000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Pale White,25000,SUV,0.0,Tukums,2022,Dec,19
10091,Male,13500,Saab-Belle Dodge,Cadillac,Eldorado,Overhead Camshaft,Pale White,37000,Passenger,0.0,Riga,2022,Dec,19
10092,Male,385000,Scrivener Performance Engineering,Mercedes-B,SLK,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Passenger,0.0,Riga,2022,Dec,19
10093,Male,13500,Star Enterprises Inc,Jeep,Wrangler,Overhead Camshaft,Pale White,23000,Hatchback,0.0,Tukums,2022,Dec,19
10094,Male,740000,Suburban Ford,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Black,22000,Hatchback,0.0,Tukums,2022,Dec,19
10095,Female,13500,Tri-State Mack Inc,Honda,Accord,Overhead Camshaft,Black,43000,Sedan,0.0,Liepaja,2022,Dec,19
10096,Male,1190000,Scrivener Performance Engineering,Mitsubishi,Eclipse,Overhead Camshaft,Black,25000,Hardtop,0.0,Riga,2022,Dec,19
10097,Male,1450000,C & M Motors Inc,Chevrolet,Prizm,Overhead Camshaft,Pale White,21000,Hardtop,0.0,Ventspils,2022,Dec,19
10098,Male,572500,Enterprise Rent A Car,Audi,A6,DoubleÃ‚Â Overhead Camshaft,Black,27500,SUV,0.0,Jelgava,2022,Dec,19
10099,Male,13500,Gartner Buick Hyundai Saab,Acura,Integra,DoubleÃ‚Â Overhead Camshaft,Black,45000,Passenger,0.0,Jelgava,2022,Dec,19
10100,Male,1325000,Hatfield Volkswagen,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Pale White,39500,SUV,0.0,Ventspils,2022,Dec,19
10101,Male,2220000,Iceberg Rentals,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Passenger,1900.0,Ventspils,2022,Dec,19
10102,Male,428000,Capitol KIA,Chevrolet,Prizm,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,Hardtop,0.0,Jelgava,2022,Dec,19
10103,Female,1520000,Motor Vehicle Branch Office,Toyota,Sienna,Overhead Camshaft,Pale White,19000,Passenger,0.0,Riga,2022,Dec,19
10104,Male,1271000,Classic Chevy,Toyota,Tacoma,Overhead Camshaft,Pale White,24100,Hardtop,0.0,Jelgava,2022,Dec,19
10105,Female,13500,New Castle Ford Lincoln Mercury,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Pale White,42000,Hatchback,0.0,Daugavpils,2022,Dec,19
10106,Male,2350000,Pars Auto Sales,Ford,Expedition,Overhead Camshaft,Pale White,22000,SUV,0.0,Jelgava,2022,Dec,19
10107,Male,905000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Passenger,0.0,Ventspils,2022,Dec,19
10108,Male,3778000,Progressive Shippers Cooperative Association No,Dodge,Stratus,Overhead Camshaft,Pale White,25800,Hatchback,0.0,Tukums,2022,Dec,19
10109,Male,2030000,Rabun Used Car Sales,Mercury,Mystique,DoubleÃ‚Â Overhead Camshaft,Pale White,29000,Passenger,0.0,Tukums,2022,Dec,19
10110,Male,1915000,New Castle Ford Lincoln Mercury,Dodge,Intrepid,Overhead Camshaft,Black,11500,Sedan,0.0,Tukums,2022,Dec,20
10111,Female,1840000,Pars Auto Sales,Nissan,Maxima,Overhead Camshaft,Pale White,22000,Sedan,0.0,Riga,2022,Dec,20
10112,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,Passenger,0.0,Jelgava,2022,Dec,20
10113,Female,755000,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,Overhead Camshaft,Pale White,22000,SUV,0.0,Riga,2022,Dec,20
10114,Male,1650000,Rabun Used Car Sales,Plymouth,Breeze,Overhead Camshaft,Pale White,16000,Hatchback,0.0,Riga,2022,Dec,20
10115,Female,1460000,Race Car Help,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Pale White,45000,Hatchback,0.0,Riga,2022,Dec,20
10116,Female,1760000,Ryder Truck Rental and Leasing,Dodge,Intrepid,Overhead Camshaft,Black,11000,Sedan,1100.0,Riga,2022,Dec,20
10117,Female,1600000,Saab-Belle Dodge,Hyundai,Elantra,Overhead Camshaft,Pale White,26000,Sedan,0.0,Ventspils,2022,Dec,20
10118,Male,1530000,Scrivener Performance Engineering,Mitsubishi,Diamante,Overhead Camshaft,Pale White,19000,Hatchback,0.0,Tukums,2022,Dec,20
10119,Male,805000,Star Enterprises Inc,Lexus,GS400,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,0.0,Riga,2022,Dec,20
10120,Male,13500,Suburban Ford,Porsche,Carrera Cabrio,DoubleÃ‚Â Overhead Camshaft,Pale White,32000,Passenger,0.0,Liepaja,2022,Dec,20
10121,Male,935000,Race Car Help,Oldsmobile,Intrigue,Overhead Camshaft,Pale White,25001,SUV,2500.0,Daugavpils,2022,Dec,20
10122,Male,510000,Ryder Truck Rental and Leasing,Acura,RL,Overhead Camshaft,Pale White,26001,SUV,0.0,Daugavpils,2022,Dec,20
10123,Male,861000,Saab-Belle Dodge,Ford,Taurus,Overhead Camshaft,Black,69001,SUV,0.0,Daugavpils,2022,Dec,20
10124,Male,732000,Scrivener Performance Engineering,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,14001,Sedan,0.0,Ventspils,2022,Dec,20
10125,Male,13500,Star Enterprises Inc,Saturn,SW,Overhead Camshaft,Black,36001,Passenger,0.0,Riga,2022,Dec,20
10126,Female,360000,Suburban Ford,Lincoln,Continental,Overhead Camshaft,Pale White,82001,Passenger,0.0,Jelgava,2022,Dec,20
10127,Male,755000,Tri-State Mack Inc,Chevrolet,Camaro,DoubleÃ‚Â Overhead Camshaft,Pale White,24001,Sedan,0.0,Liepaja,2022,Dec,20
10128,Male,432000,U-Haul CO,Dodge,Ram Pickup,Overhead Camshaft,Pale White,21000,Hardtop,0.0,Liepaja,2022,Dec,20
10129,Male,325000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,14001,Sedan,0.0,Ventspils,2022,Dec,20
10130,Male,13500,C & M Motors Inc,Audi,A6,Overhead Camshaft,Black,25001,SUV,0.0,Riga,2022,Dec,20
10131,Male,1200000,Capitol KIA,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Pale White,46001,Sedan,0.0,Tukums,2022,Dec,20
10132,Male,13500,Scrivener Performance Engineering,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Pale White,22001,Passenger,0.0,Tukums,2022,Dec,20
10133,Male,1222500,Star Enterprises Inc,Mitsubishi,Diamante,Overhead Camshaft,Black,22251,Hatchback,0.0,Liepaja,2022,Dec,20
10134,Male,330000,Suburban Ford,Volvo,C70,Overhead Camshaft,Pale White,24001,Hatchback,2400.0,Ventspils,2022,Dec,20
10135,Male,1232000,Tri-State Mack Inc,Honda,Accord,Overhead Camshaft,Black,43201,Sedan,0.0,Liepaja,2022,Dec,20
10136,Male,899000,U-Haul CO,Plymouth,Neon,Overhead Camshaft,Pale White,22000,SUV,0.0,Daugavpils,2022,Dec,20
10137,Male,2300000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Hatchback,0.0,Daugavpils,2022,Dec,20
10138,Male,937500,C & M Motors Inc,Toyota,4Runner,Overhead Camshaft,Black,25500,Sedan,0.0,Riga,2022,Dec,20
10139,Male,1710000,Capitol KIA,Mercedes-B,S-Class,Overhead Camshaft,Black,85000,SUV,0.0,Tukums,2022,Dec,20
10140,Male,13500,Chrysler of Tri-Cities,Mitsubishi,3000GT,Overhead Camshaft,Pale White,21000,Sedan,0.0,Daugavpils,2022,Dec,20
10141,Male,1600000,Chrysler Plymouth,Volkswagen,GTI,DoubleÃ‚Â Overhead Camshaft,Pale White,25000,SUV,0.0,Ventspils,2022,Dec,20
10142,Male,1300000,Classic Chevy,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Hatchback,0.0,Tukums,2022,Dec,20
10143,Female,431000,U-Haul CO,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Black,21000,Hatchback,0.0,Daugavpils,2022,Dec,20
10144,Male,13500,Buddy Storbeck's Diesel Service Inc,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,SUV,0.0,Riga,2022,Dec,20
10145,Male,500000,C & M Motors Inc,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Black,17000,Hatchback,0.0,Liepaja,2022,Dec,20
10146,Male,365000,Capitol KIA,Honda,Passport,Overhead Camshaft,Black,22000,SUV,2200.0,Liepaja,2022,Dec,20
10147,Female,400000,Chrysler of Tri-Cities,Ford,Ranger,DoubleÃ‚Â Overhead Camshaft,Black,61000,SUV,0.0,Riga,2022,Dec,20
10148,Male,570000,Chrysler Plymouth,Toyota,Camry,Overhead Camshaft,Black,34001,Hatchback,0.0,Liepaja,2022,Dec,20
10149,Male,13500,Classic Chevy,Mitsubishi,3000GT,DoubleÃ‚Â Overhead Camshaft,Pale White,19001,Sedan,0.0,Jelgava,2022,Dec,20
10150,Female,465500,Clay Johnson Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Black,29501,Passenger,0.0,Tukums,2022,Dec,20
10151,Male,515000,Diehl Motor CO Inc,Jeep,Grand Cherokee,Overhead Camshaft,Pale White,21001,SUV,0.0,Liepaja,2022,Dec,20
10152,Male,1095000,Enterprise Rent A Car,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Black,26501,SUV,0.0,Ventspils,2022,Dec,20
10153,Male,582000,Gartner Buick Hyundai Saab,Mercury,Mountaineer,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,SUV,0.0,Tukums,2022,Dec,20
10154,Male,13500,Race Car Help,Audi,A6,Overhead Camshaft,Pale White,13000,SUV,0.0,Ventspils,2022,Dec,20
10155,Male,13500,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Sedan,4600.0,Riga,2022,Dec,20
10156,Female,858000,Clay Johnson Auto Sales,Toyota,Tacoma,Overhead Camshaft,Pale White,24000,Hardtop,0.0,Daugavpils,2022,Dec,20
10157,Male,631000,Motor Vehicle Branch Office,Honda,Passport,Overhead Camshaft,Pale White,27000,Hardtop,0.0,Liepaja,2022,Dec,20
10158,Female,1350000,Star Enterprises Inc,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,Passenger,0.0,Ventspils,2022,Dec,20
10159,Female,1665000,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Pale White,21500,SUV,0.0,Tukums,2022,Dec,20
10160,Male,462250,Tri-State Mack Inc,Volvo,C70,Overhead Camshaft,Pale White,24250,Hatchback,2425.0,Daugavpils,2022,Dec,20
10161,Male,1150000,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Pale White,20000,Hatchback,0.0,Liepaja,2022,Dec,20
10162,Male,1505000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÃ‚Â Overhead Camshaft,Pale White,38500,Passenger,0.0,Ventspils,2022,Dec,20
10163,Male,13500,Race Car Help,Mercedes-B,SL-Class,Overhead Camshaft,Black,38000,Hardtop,0.0,Liepaja,2022,Dec,20
10164,Male,940000,Diehl Motor CO Inc,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Black,21000,Hardtop,0.0,Riga,2022,Dec,20
10165,Female,930000,Tri-State Mack Inc,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,0.0,Tukums,2022,Dec,21
10166,Female,805000,U-Haul CO,Mercury,Sable,Overhead Camshaft,Pale White,61000,Sedan,0.0,Jelgava,2022,Dec,21
10167,Female,1090000,Progressive Shippers Cooperative Association No,Toyota,Land Cruiser,DoubleÃ‚Â Overhead Camshaft,Black,21000,SUV,0.0,Liepaja,2022,Dec,21
10168,Male,2050000,Rabun Used Car Sales,Mercury,Villager,Overhead Camshaft,Pale White,14001,Passenger,0.0,Jelgava,2022,Dec,21
10169,Male,2550000,Race Car Help,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Pale White,18001,Hatchback,0.0,Tukums,2022,Dec,21
10170,Male,905000,Ryder Truck Rental and Leasing,Acura,RL,Overhead Camshaft,Pale White,17001,SUV,0.0,Riga,2022,Dec,21
10171,Male,1355000,Saab-Belle Dodge,Mitsubishi,Montero Sport,Overhead Camshaft,Pale White,12501,Hatchback,0.0,Liepaja,2022,Dec,21
10172,Male,1845000,Scrivener Performance Engineering,BMW,528i,Overhead Camshaft,Black,21501,SUV,0.0,Liepaja,2022,Dec,21
10173,Female,2110000,Star Enterprises Inc,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Black,28001,Sedan,0.0,Ventspils,2022,Dec,21
10174,Male,1760000,Suburban Ford,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Black,60001,Sedan,0.0,Ventspils,2022,Dec,21
10175,Female,2655000,Tri-State Mack Inc,Hyundai,Sonata,Overhead Camshaft,Pale White,21501,SUV,0.0,Daugavpils,2022,Dec,21
10176,Male,13500,Chrysler of Tri-Cities,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Black,39001,SUV,0.0,Daugavpils,2022,Dec,21
10177,Female,595000,Chrysler Plymouth,Nissan,Maxima,Overhead Camshaft,Pale White,16001,Sedan,0.0,Tukums,2022,Dec,21
10178,Male,13500,Classic Chevy,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Pale White,15001,Hatchback,0.0,Jelgava,2022,Dec,21
10179,Male,13500,Clay Johnson Auto Sales,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Pale White,62001,SUV,0.0,Tukums,2022,Dec,21
10180,Male,13500,Diehl Motor CO Inc,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Black,11001,Passenger,0.0,Jelgava,2022,Dec,21
10181,Female,590000,Enterprise Rent A Car,Nissan,Frontier,Overhead Camshaft,Pale White,20001,Hatchback,0.0,Ventspils,2022,Dec,21
10182,Male,13500,Gartner Buick Hyundai Saab,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Pale White,21001,Sedan,2100.0,Liepaja,2022,Dec,21
10183,Male,1450000,Hatfield Volkswagen,Toyota,Camry,Overhead Camshaft,Black,29001,Hatchback,0.0,Liepaja,2022,Dec,21
10184,Female,663000,Gartner Buick Hyundai Saab,Dodge,Caravan,DoubleÃ‚Â Overhead Camshaft,Black,23000,Hardtop,0.0,Riga,2022,Dec,21
10185,Male,655000,McKinney Dodge Chrysler Jeep,Cadillac,Eldorado,Overhead Camshaft,Pale White,31001,Passenger,0.0,Jelgava,2022,Dec,21
10186,Male,812000,Motor Vehicle Branch Office,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Pale White,20001,Hatchback,0.0,Jelgava,2022,Dec,21
10187,Male,2300000,Clay Johnson Auto Sales,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Pale White,62001,Sedan,0.0,Liepaja,2022,Dec,21
10188,Male,490000,Diehl Motor CO Inc,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Pale White,36001,Passenger,0.0,Tukums,2022,Dec,21
10189,Male,1300000,Enterprise Rent A Car,Ford,Crown Victoria,Overhead Camshaft,Pale White,20001,Passenger,0.0,Riga,2022,Dec,21
10190,Male,1300000,Gartner Buick Hyundai Saab,Nissan,Frontier,Overhead Camshaft,Black,53001,Hatchback,0.0,Liepaja,2022,Dec,21
10191,Male,1405000,Suburban Ford,Honda,Passport,Overhead Camshaft,Pale White,13500,Hardtop,0.0,Tukums,2022,Dec,21
10192,Male,775000,Iceberg Rentals,Acura,RL,Overhead Camshaft,Pale White,31000,SUV,0.0,Riga,2022,Dec,21
10193,Male,1378000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Pale White,12800,Hardtop,0.0,Riga,2022,Dec,21
10194,Male,1410000,Race Car Help,Subaru,Forester,Overhead Camshaft,Pale White,26000,Hardtop,0.0,Tukums,2022,Dec,21
10195,Male,602000,Nebo Chevrolet,Mercedes-B,S-Class,Overhead Camshaft,Pale White,21000,SUV,0.0,Ventspils,2022,Dec,21
10196,Male,650000,New Castle Ford Lincoln Mercury,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Black,9000,Hatchback,900.0,Daugavpils,2022,Dec,21
10197,Male,13500,Pars Auto Sales,Mercury,Grand Marquis,Overhead Camshaft,Pale White,16000,SUV,1600.0,Daugavpils,2022,Dec,21
10198,Male,545000,Hatfield Volkswagen,Ford,F-Series,Overhead Camshaft,Pale White,14000,Passenger,0.0,Liepaja,2022,Dec,21
10199,Male,461000,Iceberg Rentals,Chevrolet,Cavalier,Overhead Camshaft,Pale White,20001,SUV,0.0,Ventspils,2022,Dec,21
10200,Male,751000,McKinney Dodge Chrysler Jeep,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Pale White,26001,Hatchback,0.0,Ventspils,2022,Dec,21
10201,Male,500000,Motor Vehicle Branch Office,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Black,33000,SUV,0.0,Liepaja,2022,Dec,21
10202,Male,560000,Nebo Chevrolet,Dodge,Durango,DoubleÃ‚Â Overhead Camshaft,Pale White,10000,SUV,0.0,Ventspils,2022,Dec,21
10203,Male,320000,New Castle Ford Lincoln Mercury,Dodge,Neon,Overhead Camshaft,Pale White,19000,SUV,0.0,Liepaja,2022,Dec,21
10204,Male,450000,Pars Auto Sales,Volkswagen,Jetta,Overhead Camshaft,Pale White,24000,Passenger,0.0,Liepaja,2022,Dec,21
10205,Male,703000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Intrigue,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,SUV,3900.0,Liepaja,2022,Dec,21
10206,Female,680000,Progressive Shippers Cooperative Association No,Jeep,Wrangler,Overhead Camshaft,Pale White,13000,Hatchback,0.0,Daugavpils,2022,Dec,21
10207,Male,650000,Rabun Used Car Sales,Nissan,Sentra,DoubleÃ‚Â Overhead Camshaft,Black,16000,Passenger,0.0,Jelgava,2022,Dec,21
10208,Male,770000,Race Car Help,Honda,Civic,DoubleÃ‚Â Overhead Camshaft,Pale White,25000,Hatchback,0.0,Liepaja,2022,Dec,21
10209,Male,13500,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Pale White,25000,Sedan,0.0,Jelgava,2022,Dec,21
10210,Male,1250000,Saab-Belle Dodge,Mercury,Villager,Overhead Camshaft,Pale White,16000,Passenger,0.0,Daugavpils,2022,Dec,21
10211,Male,1520000,Scrivener Performance Engineering,Buick,LeSabre,Overhead Camshaft,Black,20000,Sedan,0.0,Riga,2022,Dec,21
10212,Female,13500,Star Enterprises Inc,Ford,Crown Victoria,Overhead Camshaft,Pale White,20000,Passenger,0.0,Riga,2022,Dec,21
10213,Female,1250000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Pale White,33000,Sedan,0.0,Tukums,2022,Dec,21
10214,Male,1070000,Tri-State Mack Inc,Pontiac,Grand Am,DoubleÃ‚Â Overhead Camshaft,Pale White,12000,SUV,0.0,Daugavpils,2022,Dec,21
10215,Male,13500,U-Haul CO,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Black,9000,Hatchback,0.0,Ventspils,2022,Dec,21
10216,Male,822000,Buddy Storbeck's Diesel Service Inc,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Pale White,38000,Sedan,0.0,Riga,2022,Dec,21
10217,Male,1225000,C & M Motors Inc,Volkswagen,GTI,DoubleÃ‚Â Overhead Camshaft,Pale White,25500,SUV,0.0,Liepaja,2022,Dec,21
10218,Male,1760000,Capitol KIA,Mercedes-B,E-Class,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Sedan,0.0,Jelgava,2022,Dec,21
10219,Male,1668000,Enterprise Rent A Car,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Pale White,19800,Hardtop,0.0,Liepaja,2022,Dec,21
10220,Male,2050000,U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Pale White,21001,Hatchback,0.0,Riga,2022,Dec,22
10221,Male,1620000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,DoubleÃ‚Â Overhead Camshaft,Black,9000,SUV,0.0,Liepaja,2022,Dec,22
10222,Female,2127000,C & M Motors Inc,Chevrolet,Cavalier,Overhead Camshaft,Pale White,20700,SUV,0.0,Ventspils,2022,Dec,22
10223,Male,1400000,Nebo Chevrolet,Volvo,S40,Overhead Camshaft,Pale White,17001,Sedan,0.0,Riga,2022,Dec,22
10224,Male,13500,New Castle Ford Lincoln Mercury,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Pale White,57001,SUV,0.0,Riga,2022,Dec,22
10225,Male,1170000,Pars Auto Sales,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,25001,SUV,0.0,Daugavpils,2022,Dec,22
10226,Male,1283000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,Overhead Camshaft,Pale White,29300,SUV,0.0,Liepaja,2022,Dec,22
10227,Male,1450000,Progressive Shippers Cooperative Association No,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Pale White,36000,Passenger,0.0,Liepaja,2022,Dec,22
10228,Male,1325000,Rabun Used Car Sales,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Pale White,62500,SUV,0.0,Riga,2022,Dec,22
10229,Male,480000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Passenger,0.0,Daugavpils,2022,Dec,22
10230,Male,590000,Saab-Belle Dodge,Volkswagen,Jetta,Overhead Camshaft,Pale White,27000,Passenger,0.0,Daugavpils,2022,Dec,22
10231,Male,900000,Scrivener Performance Engineering,Chevrolet,Malibu,Overhead Camshaft,Pale White,57000,SUV,5700.0,Tukums,2022,Dec,22
10232,Male,1850000,Chrysler Plymouth,Ford,Escort,Overhead Camshaft,Black,12000,Passenger,0.0,Jelgava,2022,Dec,22
10233,Male,2380000,Classic Chevy,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Black,18000,Hatchback,0.0,Jelgava,2022,Dec,22
10234,Male,410000,New Castle Ford Lincoln Mercury,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,75000,Hardtop,0.0,Ventspils,2022,Dec,22
10235,Female,13500,Capitol KIA,Nissan,Maxima,Overhead Camshaft,Pale White,29000,Sedan,0.0,Daugavpils,2022,Dec,23
10236,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Black,18001,SUV,0.0,Daugavpils,2022,Dec,23
10237,Male,13500,Race Car Help,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,Sedan,0.0,Ventspils,2022,Dec,23
10238,Male,13500,Star Enterprises Inc,Porsche,Carrera Coupe,Overhead Camshaft,Black,16000,SUV,0.0,Riga,2022,Dec,23
10239,Male,13500,Diehl Motor CO Inc,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,Passenger,0.0,Daugavpils,2022,Dec,23
10240,Male,940000,Chrysler of Tri-Cities,Volvo,S70,Overhead Camshaft,Black,22000,Hatchback,0.0,Daugavpils,2022,Dec,24
10241,Male,1710000,Chrysler Plymouth,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Black,22000,Passenger,0.0,Ventspils,2022,Dec,24
10242,Male,1800000,Classic Chevy,Honda,Accord,Overhead Camshaft,Black,43000,Sedan,0.0,Ventspils,2022,Dec,24
10243,Male,1706000,Clay Johnson Auto Sales,BMW,328i,Overhead Camshaft,Pale White,21600,Sedan,0.0,Riga,2022,Dec,24
10244,Male,13500,Diehl Motor CO Inc,Pontiac,Bonneville,Overhead Camshaft,Pale White,11000,Hatchback,0.0,Liepaja,2022,Dec,24
10245,Male,1300000,Enterprise Rent A Car,Ford,Focus,Overhead Camshaft,Pale White,24000,Hatchback,0.0,Daugavpils,2022,Dec,24
10246,Female,2355000,Gartner Buick Hyundai Saab,Porsche,Boxter,Overhead Camshaft,Pale White,24500,SUV,0.0,Tukums,2022,Dec,24
10247,Male,13500,Hatfield Volkswagen,Oldsmobile,Intrigue,Overhead Camshaft,Pale White,37000,SUV,0.0,Liepaja,2022,Dec,24
10248,Male,13500,Iceberg Rentals,Lincoln,Navigator,Overhead Camshaft,Pale White,33000,Sedan,0.0,Tukums,2022,Dec,24
10249,Female,1845000,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Black,18500,SUV,0.0,Ventspils,2022,Dec,24
10250,Female,13500,Motor Vehicle Branch Office,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Sedan,0.0,Daugavpils,2022,Dec,24
10251,Male,770000,Nebo Chevrolet,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,Hatchback,0.0,Riga,2022,Dec,24
10252,Male,2200000,New Castle Ford Lincoln Mercury,Mercedes-B,M-Class,Overhead Camshaft,Pale White,25000,Hatchback,0.0,Jelgava,2022,Dec,24
10253,Female,2800000,Pars Auto Sales,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Hatchback,0.0,Ventspils,2022,Dec,24
10254,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Tacoma,Overhead Camshaft,Black,36000,Hatchback,0.0,Jelgava,2022,Dec,24
10255,Female,1912500,Progressive Shippers Cooperative Association No,Infiniti,I30,Overhead Camshaft,Pale White,16250,Hatchback,0.0,Tukums,2022,Dec,24
10256,Female,1655000,Rabun Used Car Sales,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Pale White,31500,Sedan,0.0,Ventspils,2022,Dec,24
10257,Female,1800000,Race Car Help,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Black,16000,Passenger,0.0,Riga,2022,Dec,24
10258,Female,13500,Ryder Truck Rental and Leasing,Saturn,LS,Overhead Camshaft,Pale White,14000,Sedan,0.0,Jelgava,2022,Dec,24
10259,Male,970000,Progressive Shippers Cooperative Association No,Honda,Odyssey,Overhead Camshaft,Pale White,27001,Passenger,0.0,Ventspils,2022,Dec,24
10260,Male,3350000,Rabun Used Car Sales,Volkswagen,GTI,Overhead Camshaft,Black,25001,SUV,0.0,Riga,2022,Dec,24
10261,Male,2255000,Race Car Help,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Pale White,32501,Hatchback,0.0,Ventspils,2022,Dec,24
10262,Male,870000,Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Black,20001,SUV,0.0,Riga,2022,Dec,24
